NT,Dt,QmT,TT,C,Si,Mn,P,Cr,Mo,RedRatio,dA,Fatigue
865,0.0,0.0999066326104242,41761346.72797931,0.38,-4.575345838200093,-0.4124510750005807,0.01,0.09,0.0,2.577049967800078,0.06,361
865,0.0,0.0999066326104242,41761346.72797931,0.33,-5.685580385048902,-0.3067150704567288,0.023,0.1,0.0,2.647553924957032,0.08,385
865,0.0,0.0999066326104242,41761346.72797931,0.32,-5.685580385048902,-0.3576319871276518,0.015,0.02,0.0,2.672753677331678,0.06,348
865,0.0,0.0999066326104242,41761346.72797931,0.37,-5.277059877750306,-0.2747304166112345,0.016,0.11,0.0,2.647553924957032,0.13,368
865,0.0,0.0999066326104242,41761346.72797931,0.35,-6.1404601644172025,-0.2149819049074669,0.016,0.01,0.0,2.6082567867567765,0.07,341
865,0.0,0.0999066326104242,41761346.72797931,0.37,-6.649145309848455,-0.3754490080520394,0.015,0.02,0.0,2.672753677331678,0.1,365
865,0.0,0.0999066326104242,41761346.72797931,0.32,-8.598838065875096,-0.5584330709321458,0.007,0.1,0.0,2.577049967800078,0.06,325
845,0.0,0.0999066326104242,25846489.75389051,0.45,-6.1404601644172025,-0.2592843662215977,0.018,0.13,0.0,2.672753677331678,0.07,513
845,0.0,0.0999066326104242,25846489.75389051,0.45,-5.685580385048902,-0.3067150704567288,0.027,0.11,0.0,2.647553924957032,0.12,448
845,0.0,0.0999066326104242,25846489.75389051,0.45,-6.649145309848455,-0.3937160544528685,0.01,0.06,0.0,2.577049967800078,0.06,465
845,0.0,0.0999066326104242,25846489.75389051,0.44,-6.649145309848455,-0.2149819049074669,0.021,0.02,0.0,2.6082567867567765,0.1,446
845,0.0,0.0999066326104242,25846489.75389051,0.42,-7.86602829251651,-0.2747304166112345,0.022,0.02,0.0,2.6082567867567765,0.11,437
845,0.0,0.0999066326104242,25846489.75389051,0.48,-6.1404601644172025,-0.323280777877089,0.024,0.1,0.0,2.672753677331678,0.08,502
845,0.0,0.0999066326104242,25846489.75389051,0.47,-6.1404601644172025,-0.3754490080520394,0.015,0.04,0.0,2.577049967800078,0.04,465
845,0.0,0.0999066326104242,25846489.75389051,0.43,-7.86602829251651,-0.200854805427804,0.017,0.12,0.0,2.672753677331678,0.06,475
845,0.0,0.0999066326104242,25846489.75389051,0.49,-5.685580385048902,-0.2441855042505046,0.027,0.09,0.0,2.647553924957032,0.13,504
845,0.0,0.0999066326104242,25846489.75389051,0.45,-6.1404601644172025,-0.2592843662215977,0.011,0.04,0.0,2.577049967800078,0.09,486
845,0.0,0.0999066326104242,25846489.75389051,0.42,-5.685580385048902,-0.4124510750005807,0.024,0.1,0.0,2.647553924957032,0.04,452
845,0.0,0.0999066326104242,33184415.759641036,0.45,-6.1404601644172025,-0.2592843662215977,0.018,0.13,0.0,2.672753677331678,0.07,459
845,0.0,0.0999066326104242,33184415.759641036,0.45,-5.685580385048902,-0.3067150704567288,0.027,0.11,0.0,2.647553924957032,0.12,415
845,0.0,0.0999066326104242,33184415.759641036,0.45,-6.649145309848455,-0.3937160544528685,0.01,0.06,0.0,2.577049967800078,0.06,437
845,0.0,0.0999066326104242,33184415.759641036,0.44,-6.649145309848455,-0.2149819049074669,0.021,0.02,0.0,2.6082567867567765,0.1,415
845,0.0,0.0999066326104242,33184415.759641036,0.42,-7.86602829251651,-0.2747304166112345,0.022,0.02,0.0,2.6082567867567765,0.11,401
845,0.0,0.0999066326104242,33184415.759641036,0.48,-6.1404601644172025,-0.323280777877089,0.024,0.1,0.0,2.672753677331678,0.08,463
845,0.0,0.0999066326104242,33184415.759641036,0.47,-6.1404601644172025,-0.3754490080520394,0.015,0.04,0.0,2.577049967800078,0.04,442
845,0.0,0.0999066326104242,33184415.759641036,0.43,-7.86602829251651,-0.200854805427804,0.017,0.12,0.0,2.672753677331678,0.06,438
845,0.0,0.0999066326104242,33184415.759641036,0.49,-5.685580385048902,-0.2441855042505046,0.027,0.09,0.0,2.647553924957032,0.13,468
845,0.0,0.0999066326104242,33184415.759641036,0.45,-6.1404601644172025,-0.2592843662215977,0.011,0.04,0.0,2.577049967800078,0.09,452
845,0.0,0.0999066326104242,33184415.759641036,0.42,-5.685580385048902,-0.4124510750005807,0.024,0.1,0.0,2.647553924957032,0.04,422
845,0.0,0.0999066326104242,41761346.72797931,0.45,-6.1404601644172025,-0.2592843662215977,0.018,0.13,0.0,2.672753677331678,0.07,413
845,0.0,0.0999066326104242,41761346.72797931,0.45,-5.685580385048902,-0.3067150704567288,0.027,0.11,0.0,2.647553924957032,0.12,395
845,0.0,0.0999066326104242,41761346.72797931,0.45,-6.649145309848455,-0.3937160544528685,0.01,0.06,0.0,2.577049967800078,0.06,398
845,0.0,0.0999066326104242,41761346.72797931,0.44,-6.649145309848455,-0.2149819049074669,0.021,0.02,0.0,2.6082567867567765,0.1,378
845,0.0,0.0999066326104242,41761346.72797931,0.42,-7.86602829251651,-0.2747304166112345,0.022,0.02,0.0,2.6082567867567765,0.11,372
845,0.0,0.0999066326104242,41761346.72797931,0.48,-6.1404601644172025,-0.323280777877089,0.024,0.1,0.0,2.672753677331678,0.08,415
845,0.0,0.0999066326104242,41761346.72797931,0.47,-6.1404601644172025,-0.3754490080520394,0.015,0.04,0.0,2.577049967800078,0.04,396
845,0.0,0.0999066326104242,41761346.72797931,0.43,-7.86602829251651,-0.200854805427804,0.017,0.12,0.0,2.672753677331678,0.06,388
845,0.0,0.0999066326104242,41761346.72797931,0.49,-5.685580385048902,-0.2441855042505046,0.027,0.09,0.0,2.647553924957032,0.13,415
845,0.0,0.0999066326104242,41761346.72797931,0.45,-6.1404601644172025,-0.2592843662215977,0.011,0.04,0.0,2.577049967800078,0.09,398
845,0.0,0.0999066326104242,41761346.72797931,0.42,-5.685580385048902,-0.4124510750005807,0.024,0.1,0.0,2.647553924957032,0.04,382
825,0.0,0.0999066326104242,25846489.75389051,0.55,-7.220659806322844,-0.3067150704567288,0.018,0.09,0.0,2.672753677331678,0.07,523
825,0.0,0.0999066326104242,25846489.75389051,0.54,-5.685580385048902,-0.3067150704567288,0.022,0.12,0.0,2.647553924957032,0.08,534
825,0.0,0.0999066326104242,25846489.75389051,0.52,-4.575345838200093,-0.200854805427804,0.016,0.04,0.0,2.6082567867567765,0.12,489
825,0.0,0.0999066326104242,25846489.75389051,0.56,-5.685580385048902,-1.5156590370420044,0.019,0.13,0.0,2.585509456738121,0.06,500
825,0.0,0.0999066326104242,25846489.75389051,0.54,-9.43599561394987,-0.323280777877089,0.013,0.01,0.0,2.6082567867567765,0.1,495
825,0.0,0.0999066326104242,25846489.75389051,0.57,-7.220659806322844,-0.3402479649868885,0.018,0.12,0.0,2.672753677331678,0.08,522
825,0.0,0.0999066326104242,25846489.75389051,0.53,-4.272606675877854,-0.200854805427804,0.019,0.12,0.0,2.647553924957032,0.09,531
825,0.0,0.0999066326104242,25846489.75389051,0.57,-4.272606675877854,-0.2149819049074669,0.024,0.1,0.0,2.647553924957032,0.1,533
825,0.0,0.0999066326104242,25846489.75389051,0.56,-6.1404601644172025,-0.4514018324884287,0.009,0.1,0.0,2.577049967800078,0.06,492
825,0.0,0.0999066326104242,25846489.75389051,0.52,-8.598838065875096,-0.2441855042505046,0.021,0.1,0.0,2.672753677331678,0.09,505
825,0.0,0.0999066326104242,25846489.75389051,0.54,-5.277059877750306,-0.4124510750005807,0.017,0.1,0.0,2.577049967800078,0.08,541
825,0.0,0.0999066326104242,33184415.759641036,0.55,-7.220659806322844,-0.3067150704567288,0.018,0.09,0.0,2.672753677331678,0.07,468
825,0.0,0.0999066326104242,33184415.759641036,0.54,-5.685580385048902,-0.3067150704567288,0.022,0.12,0.0,2.647553924957032,0.08,459
825,0.0,0.0999066326104242,33184415.759641036,0.52,-4.575345838200093,-0.200854805427804,0.016,0.04,0.0,2.6082567867567765,0.12,444
825,0.0,0.0999066326104242,33184415.759641036,0.56,-5.685580385048902,-1.5156590370420044,0.019,0.13,0.0,2.585509456738121,0.06,458
825,0.0,0.0999066326104242,33184415.759641036,0.54,-9.43599561394987,-0.323280777877089,0.013,0.01,0.0,2.6082567867567765,0.1,445
825,0.0,0.0999066326104242,33184415.759641036,0.57,-7.220659806322844,-0.3402479649868885,0.018,0.12,0.0,2.672753677331678,0.08,464
825,0.0,0.0999066326104242,33184415.759641036,0.53,-4.272606675877854,-0.200854805427804,0.019,0.12,0.0,2.647553924957032,0.09,466
825,0.0,0.0999066326104242,33184415.759641036,0.57,-4.272606675877854,-0.2149819049074669,0.024,0.1,0.0,2.647553924957032,0.1,486
825,0.0,0.0999066326104242,33184415.759641036,0.56,-6.1404601644172025,-0.4514018324884287,0.009,0.1,0.0,2.577049967800078,0.06,461
825,0.0,0.0999066326104242,33184415.759641036,0.52,-8.598838065875096,-0.2441855042505046,0.021,0.1,0.0,2.672753677331678,0.09,464
825,0.0,0.0999066326104242,33184415.759641036,0.54,-5.277059877750306,-0.4124510750005807,0.017,0.1,0.0,2.577049967800078,0.08,475
825,0.0,0.0999066326104242,41761346.72797931,0.55,-7.220659806322844,-0.3067150704567288,0.018,0.09,0.0,2.672753677331678,0.07,419
825,0.0,0.0999066326104242,41761346.72797931,0.54,-5.685580385048902,-0.3067150704567288,0.022,0.12,0.0,2.647553924957032,0.08,418
825,0.0,0.0999066326104242,41761346.72797931,0.52,-4.575345838200093,-0.200854805427804,0.016,0.04,0.0,2.6082567867567765,0.12,402
825,0.0,0.0999066326104242,41761346.72797931,0.56,-5.685580385048902,-1.5156590370420044,0.019,0.13,0.0,2.585509456738121,0.06,398
825,0.0,0.0999066326104242,41761346.72797931,0.54,-9.43599561394987,-0.323280777877089,0.013,0.01,0.0,2.6082567867567765,0.1,411
825,0.0,0.0999066326104242,41761346.72797931,0.57,-7.220659806322844,-0.3402479649868885,0.018,0.12,0.0,2.672753677331678,0.08,428
825,0.0,0.0999066326104242,41761346.72797931,0.53,-4.272606675877854,-0.200854805427804,0.019,0.12,0.0,2.647553924957032,0.09,415
825,0.0,0.0999066326104242,41761346.72797931,0.57,-4.272606675877854,-0.2149819049074669,0.024,0.1,0.0,2.647553924957032,0.1,425
825,0.0,0.0999066326104242,41761346.72797931,0.56,-6.1404601644172025,-0.4514018324884287,0.009,0.1,0.0,2.577049967800078,0.06,412
825,0.0,0.0999066326104242,41761346.72797931,0.52,-8.598838065875096,-0.2441855042505046,0.021,0.1,0.0,2.672753677331678,0.09,410
825,0.0,0.0999066326104242,41761346.72797931,0.54,-5.277059877750306,-0.4124510750005807,0.017,0.1,0.0,2.577049967800078,0.08,415
870,0.0,0.0999066326104242,25846489.75389051,0.43,-6.649145309848455,-0.3402479649868885,0.022,1.12,0.0,2.672753677331678,0.03,582
870,0.0,0.0999066326104242,25846489.75389051,0.42,-5.277059877750306,-0.3937160544528685,0.01,0.96,0.0,2.607660061432471,0.01,524
870,0.0,0.0999066326104242,25846489.75389051,0.4,-3.99679276843631,-0.2747304166112345,0.012,1.1,0.0,2.6367030911719795,0.02,583
870,0.0,0.0999066326104242,25846489.75389051,0.42,-7.86602829251651,-0.3754490080520394,0.016,1.06,0.0,2.672753677331678,0.03,569
870,0.0,0.0999066326104242,25846489.75389051,0.39,-6.1404601644172025,-0.3576319871276518,0.011,0.98,0.0,2.607660061432471,0.01,536
870,0.0,0.0999066326104242,25846489.75389051,0.42,-3.744752613247086,-0.2294218314941926,0.014,1.09,0.0,2.6367030911719795,0.01,577
870,0.0,0.0999066326104242,25846489.75389051,0.42,-5.685580385048902,-0.2747304166112345,0.01,0.94,0.0,2.607660061432471,0.03,565
870,0.0,0.0999066326104242,25846489.75389051,0.4,-3.744752613247086,-0.2592843662215977,0.013,1.09,0.0,2.6367030911719795,0.02,562
870,0.0,0.0999066326104242,33184415.759641036,0.43,-6.649145309848455,-0.3402479649868885,0.022,1.12,0.0,2.672753677331678,0.03,522
870,0.0,0.0999066326104242,33184415.759641036,0.42,-5.277059877750306,-0.3937160544528685,0.01,0.96,0.0,2.607660061432471,0.01,504
870,0.0,0.0999066326104242,33184415.759641036,0.4,-3.99679276843631,-0.2747304166112345,0.012,1.1,0.0,2.6367030911719795,0.02,516
870,0.0,0.0999066326104242,33184415.759641036,0.42,-7.86602829251651,-0.3754490080520394,0.016,1.06,0.0,2.672753677331678,0.03,517
870,0.0,0.0999066326104242,33184415.759641036,0.39,-6.1404601644172025,-0.3576319871276518,0.011,0.98,0.0,2.607660061432471,0.01,511
870,0.0,0.0999066326104242,33184415.759641036,0.42,-3.744752613247086,-0.2294218314941926,0.014,1.09,0.0,2.6367030911719795,0.01,518
870,0.0,0.0999066326104242,33184415.759641036,0.42,-5.685580385048902,-0.2747304166112345,0.01,0.94,0.0,2.607660061432471,0.03,524
870,0.0,0.0999066326104242,33184415.759641036,0.4,-3.744752613247086,-0.2592843662215977,0.013,1.09,0.0,2.6367030911719795,0.02,503
870,0.0,0.0999066326104242,41761346.72797931,0.43,-6.649145309848455,-0.3402479649868885,0.022,1.12,0.0,2.672753677331678,0.03,483
870,0.0,0.0999066326104242,41761346.72797931,0.42,-5.277059877750306,-0.3937160544528685,0.01,0.96,0.0,2.607660061432471,0.01,457
870,0.0,0.0999066326104242,41761346.72797931,0.4,-3.99679276843631,-0.2747304166112345,0.012,1.1,0.0,2.6367030911719795,0.02,482
870,0.0,0.0999066326104242,41761346.72797931,0.42,-7.86602829251651,-0.3754490080520394,0.016,1.06,0.0,2.672753677331678,0.03,470
870,0.0,0.0999066326104242,41761346.72797931,0.39,-6.1404601644172025,-0.3576319871276518,0.011,0.98,0.0,2.607660061432471,0.01,459
870,0.0,0.0999066326104242,41761346.72797931,0.42,-3.744752613247086,-0.2294218314941926,0.014,1.09,0.0,2.6367030911719795,0.01,490
870,0.0,0.0999066326104242,41761346.72797931,0.42,-5.685580385048902,-0.2747304166112345,0.01,0.94,0.0,2.607660061432471,0.03,485
870,0.0,0.0999066326104242,41761346.72797931,0.4,-3.744752613247086,-0.2592843662215977,0.013,1.09,0.0,2.6367030911719795,0.02,483
870,0.0,0.0999066326104242,25846489.75389051,0.36,-4.272606675877854,-0.3576319871276518,0.017,1.01,0.16,2.607660061432471,0.08,587
870,0.0,0.0999066326104242,25846489.75389051,0.35,-4.272606675877854,-0.4124510750005807,0.019,1.03,0.15,2.6462094352717696,0.0,571
870,0.0,0.0999066326104242,25846489.75389051,0.36,-5.277059877750306,-0.2592843662215977,0.012,1.03,0.17,2.6367030911719795,0.0,578
870,0.0,0.0999066326104242,25846489.75389051,0.36,-7.220659806322844,-0.2294218314941926,0.014,0.99,0.16,2.561369674367521,0.02,526
870,0.0,0.0999066326104242,25846489.75389051,0.34,-6.1404601644172025,-0.3754490080520394,0.019,1.01,0.17,2.5546436596578896,0.08,535
870,0.0,0.0999066326104242,25846489.75389051,0.36,-3.106099627423881,-0.3402479649868885,0.016,0.97,0.15,2.597391654508635,0.02,572
870,0.0,0.0999066326104242,25846489.75389051,0.37,-7.220659806322844,-0.2149819049074669,0.012,1.09,0.16,2.561369674367521,0.01,562
870,0.0,0.0999066326104242,25846489.75389051,0.35,-6.1404601644172025,-0.2441855042505046,0.02,0.99,0.19,2.6367030911719795,0.03,563
870,0.0,0.0999066326104242,25846489.75389051,0.35,-6.1404601644172025,-0.3937160544528685,0.02,1.06,0.17,2.672753677331678,0.05,583
870,0.0,0.0999066326104242,25846489.75389051,0.33,-5.277059877750306,-0.431673004332556,0.015,0.99,0.18,2.582232597244957,0.03,585
870,0.0,0.0999066326104242,25846489.75389051,0.35,-6.1404601644172025,-0.4124510750005807,0.026,1.0,0.16,2.607660061432471,0.1,592
870,0.0,0.0999066326104242,25846489.75389051,0.37,-4.575345838200093,-0.3067150704567288,0.017,1.01,0.16,2.5546436596578896,0.05,573
870,0.0,0.0999066326104242,25846489.75389051,0.38,-5.277059877750306,-0.2441855042505046,0.015,1.07,0.16,2.6367030911719795,0.03,536
870,0.0,0.0999066326104242,25846489.75389051,0.34,-4.575345838200093,-0.3937160544528685,0.019,1.05,0.16,2.5546436596578896,0.08,557
870,0.0,0.0999066326104242,33184415.759641036,0.36,-4.272606675877854,-0.3576319871276518,0.017,1.01,0.16,2.607660061432471,0.08,552
870,0.0,0.0999066326104242,33184415.759641036,0.35,-4.272606675877854,-0.4124510750005807,0.019,1.03,0.15,2.6462094352717696,0.0,519
870,0.0,0.0999066326104242,33184415.759641036,0.36,-5.277059877750306,-0.2592843662215977,0.012,1.03,0.17,2.6367030911719795,0.0,524
870,0.0,0.0999066326104242,33184415.759641036,0.36,-7.220659806322844,-0.2294218314941926,0.014,0.99,0.16,2.561369674367521,0.02,508
870,0.0,0.0999066326104242,33184415.759641036,0.34,-6.1404601644172025,-0.3754490080520394,0.019,1.01,0.17,2.5546436596578896,0.08,490
870,0.0,0.0999066326104242,33184415.759641036,0.36,-3.106099627423881,-0.3402479649868885,0.016,0.97,0.15,2.597391654508635,0.02,550
870,0.0,0.0999066326104242,33184415.759641036,0.37,-7.220659806322844,-0.2149819049074669,0.012,1.09,0.16,2.561369674367521,0.01,515
870,0.0,0.0999066326104242,33184415.759641036,0.35,-6.1404601644172025,-0.2441855042505046,0.02,0.99,0.19,2.6367030911719795,0.03,530
870,0.0,0.0999066326104242,33184415.759641036,0.35,-6.1404601644172025,-0.3937160544528685,0.02,1.06,0.17,2.672753677331678,0.05,546
870,0.0,0.0999066326104242,33184415.759641036,0.33,-5.277059877750306,-0.431673004332556,0.015,0.99,0.18,2.582232597244957,0.03,535
870,0.0,0.0999066326104242,33184415.759641036,0.35,-6.1404601644172025,-0.4124510750005807,0.026,1.0,0.16,2.607660061432471,0.1,550
870,0.0,0.0999066326104242,33184415.759641036,0.37,-4.575345838200093,-0.3067150704567288,0.017,1.01,0.16,2.5546436596578896,0.05,542
870,0.0,0.0999066326104242,33184415.759641036,0.38,-5.277059877750306,-0.2441855042505046,0.015,1.07,0.16,2.6367030911719795,0.03,592
870,0.0,0.0999066326104242,33184415.759641036,0.34,-4.575345838200093,-0.3937160544528685,0.019,1.05,0.16,2.5546436596578896,0.08,524
870,0.0,0.0999066326104242,41761346.72797931,0.36,-4.272606675877854,-0.3576319871276518,0.017,1.01,0.16,2.607660061432471,0.08,497
870,0.0,0.0999066326104242,41761346.72797931,0.35,-4.272606675877854,-0.4124510750005807,0.019,1.03,0.15,2.6462094352717696,0.0,491
870,0.0,0.0999066326104242,41761346.72797931,0.36,-5.277059877750306,-0.2592843662215977,0.012,1.03,0.17,2.6367030911719795,0.0,463
870,0.0,0.0999066326104242,41761346.72797931,0.36,-7.220659806322844,-0.2294218314941926,0.014,0.99,0.16,2.561369674367521,0.02,464
870,0.0,0.0999066326104242,41761346.72797931,0.34,-6.1404601644172025,-0.3754490080520394,0.019,1.01,0.17,2.5546436596578896,0.08,459
870,0.0,0.0999066326104242,41761346.72797931,0.36,-3.106099627423881,-0.3402479649868885,0.016,0.97,0.15,2.597391654508635,0.02,489
870,0.0,0.0999066326104242,41761346.72797931,0.37,-7.220659806322844,-0.2149819049074669,0.012,1.09,0.16,2.561369674367521,0.01,477
870,0.0,0.0999066326104242,41761346.72797931,0.35,-6.1404601644172025,-0.2441855042505046,0.02,0.99,0.19,2.6367030911719795,0.03,469
870,0.0,0.0999066326104242,41761346.72797931,0.35,-6.1404601644172025,-0.3937160544528685,0.02,1.06,0.17,2.672753677331678,0.05,496
870,0.0,0.0999066326104242,41761346.72797931,0.33,-5.277059877750306,-0.431673004332556,0.015,0.99,0.18,2.582232597244957,0.03,467
870,0.0,0.0999066326104242,41761346.72797931,0.35,-6.1404601644172025,-0.4124510750005807,0.026,1.0,0.16,2.607660061432471,0.1,511
870,0.0,0.0999066326104242,41761346.72797931,0.37,-4.575345838200093,-0.3067150704567288,0.017,1.01,0.16,2.5546436596578896,0.05,490
870,0.0,0.0999066326104242,41761346.72797931,0.38,-5.277059877750306,-0.2441855042505046,0.015,1.07,0.16,2.6367030911719795,0.03,523
870,0.0,0.0999066326104242,41761346.72797931,0.34,-4.575345838200093,-0.3937160544528685,0.019,1.05,0.16,2.5546436596578896,0.08,476
870,0.0,0.0999066326104242,25846489.75389051,0.41,-6.649145309848455,-0.2905362453764017,0.014,1.06,0.2,2.561369674367521,0.03,610
870,0.0,0.0999066326104242,25846489.75389051,0.39,-5.277059877750306,-0.1602485238842416,0.019,0.96,0.17,2.5546436596578896,0.08,581
870,0.0,0.0999066326104242,25846489.75389051,0.43,-5.685580385048902,-0.3402479649868885,0.019,1.07,0.22,2.672753677331678,0.06,625
870,0.0,0.0999066326104242,25846489.75389051,0.4,-5.685580385048902,-0.2905362453764017,0.018,0.98,0.17,2.577049967800078,0.05,562
870,0.0,0.0999066326104242,25846489.75389051,0.41,-6.649145309848455,-0.2441855042505046,0.015,1.02,0.18,2.5569447076922662,0.04,635
870,0.0,0.0999066326104242,25846489.75389051,0.41,-6.1404601644172025,-0.3402479649868885,0.013,0.99,0.16,2.591679095346428,0.03,566
870,0.0,0.0999066326104242,25846489.75389051,0.39,-4.908708737779534,-0.2905362453764017,0.021,1.08,0.19,2.6367030911719795,0.02,638
870,0.0,0.0999066326104242,25846489.75389051,0.37,-6.649145309848455,-0.431673004332556,0.018,1.0,0.19,2.672753677331678,0.06,606
870,0.0,0.0999066326104242,25846489.75389051,0.42,-4.575345838200093,-0.2905362453764017,0.015,1.1,0.15,2.5546436596578896,0.09,582
870,0.0,0.0999066326104242,25846489.75389051,0.42,-4.908708737779534,-0.323280777877089,0.015,1.04,0.17,2.607660061432471,0.04,634
870,0.0,0.0999066326104242,25846489.75389051,0.4,-5.685580385048902,-0.3402479649868885,0.024,1.01,0.17,2.5546436596578896,0.1,585
870,0.0,0.0999066326104242,25846489.75389051,0.4,-6.1404601644172025,-0.147273015328731,0.011,1.06,0.18,2.591679095346428,0.07,603
870,0.0,0.0999066326104242,25846489.75389051,0.4,-7.86602829251651,-0.4124510750005807,0.01,0.94,0.17,2.607660061432471,0.02,625
